S.No.,Transaction_ID,Date,Store_ID,Customer_id,Product_ID,Quantity,Revenue,Discount,Festival Name,Payment Mode
1480,TXN001480,02-02-2025,ST271,CU02692,PR0753,5,4767,30,Holi,UPI
1481,TXN001481,09-02-2025,ST373,CU07077,PR0626,5,13952,28,Diwali,Cash
1482,TXN001482,15-11-2025,ST027,CU03712,PR0825,4,13860,26,Sankranti,UPI
1483,TXN001483,24-04-2025,ST273,CU08055,PR0483,3,12665,19,Diwali,UPI
1484,TXN001484,25-11-2025,ST353,CU01661,PR0102,9,11300,45,Sankranti,Cash
1485,TXN001485,18-06-2025,ST468,CU00900,PR0482,9,2310,0,Normal Day,UPI
1486,TXN001486,10-02-2025,ST023,CU07606,PR0827,8,6277,9,Diwali,Card
1487,TXN001487,20-03-2025,ST049,CU07419,PR0470,6,14336,47,Diwali,UPI
1488,TXN001488,11-07-2025,ST198,CU05598,PR0772,3,2980,34,Holi,Cash
1489,TXN001489,11-05-2025,ST199,CU09423,PR0208,1,675,34,Normal Day,Cash
1490,TXN001490,05-10-2025,ST198,CU02897,PR0083,4,322,10,Normal Day,UPI
1491,TXN001491,07-10-2025,ST020,CU04116,PR0300,6,5401,20,Holi,Card
1492,TXN001492,27-04-2025,ST115,CU09556,PR0574,10,13480,11,Sankranti,UPI
1493,TXN001493,05-10-2025,ST157,CU06324,PR0881,3,17724,15,Diwali,UPI
1494,TXN001494,05-12-2025,ST081,CU04569,PR0389,9,5806,50,Diwali,Cash
1495,TXN001495,20-08-2025,ST070,CU01789,PR0104,8,1696,8,Normal Day,Cash
1496,TXN001496,08-02-2025,ST004,CU07867,PR0572,6,4162,37,Normal Day,UPI
1497,TXN001497,12-04-2025,ST212,CU03641,PR0813,8,8036,17,Sankranti,Cash
1498,TXN001498,18-07-2025,ST238,CU08248,PR0380,1,3948,36,Normal Day,Card
1499,TXN001499,13-09-2025,ST453,CU05324,PR0451,4,7369,41,Holi,Card
1500,TXN001500,05-05-2025,ST175,CU08104,PR0183,10,19025,22,Diwali,Card
1501,TXN001501,23-05-2025,ST344,CU08827,PR0077,10,765,18,Normal Day,Cash
1502,TXN001502,16-06-2025,ST304,CU09755,PR0329,5,5398,14,Diwali,Cash
1503,TXN001503,22-06-2025,ST072,CU02424,PR0656,9,3680,7,Normal Day,Cash
1504,TXN001504,15-08-2025,ST362,CU04098,PR0323,7,9730,42,Diwali,UPI
1505,TXN001505,06-12-2025,ST048,CU01227,PR0533,7,14840,11,Diwali,UPI
1506,TXN001506,19-04-2025,ST106,CU03589,PR0567,1,9749,27,Sankranti,Card
1507,TXN001507,09-02-2025,ST281,CU07406,PR0660,9,3083,23,Normal Day,Card
1508,TXN001508,26-12-2025,ST184,CU01164,PR0660,1,5647,13,Holi,UPI
1509,TXN001509,26-03-2025,ST037,CU02221,PR0034,4,7527,4,Sankranti,Card
1510,TXN001510,06-10-2025,ST427,CU07366,PR0209,5,9268,45,Sankranti,Cash
1511,TXN001511,17-07-2025,ST330,CU09285,PR0076,6,4173,13,Sankranti,Cash
1512,TXN001512,18-01-2025,ST336,CU02761,PR0400,8,7371,1,Sankranti,Cash
1513,TXN001513,07-03-2025,ST300,CU03067,PR0705,7,10975,15,Sankranti,Card
1514,TXN001514,15-01-2025,ST286,CU03437,PR0162,8,4717,40,Holi,UPI
1515,TXN001515,05-07-2025,ST331,CU03079,PR0898,2,12924,49,Diwali,Card
1516,TXN001516,09-10-2025,ST224,CU01582,PR0294,6,9642,22,Sankranti,Card
1517,TXN001517,21-02-2025,ST286,CU01738,PR0022,6,6967,43,Sankranti,Cash
1518,TXN001518,28-12-2025,ST161,CU09156,PR0774,10,9010,28,Holi,Cash
1519,TXN001519,12-01-2025,ST012,CU02099,PR0803,6,3779,47,Normal Day,Cash
1520,TXN001520,19-10-2025,ST439,CU09097,PR0501,5,951,34,Normal Day,Cash
1521,TXN001521,03-01-2025,ST018,CU04541,PR0354,10,8996,41,Diwali,Cash
1522,TXN001522,14-12-2025,ST227,CU04046,PR0754,8,3044,24,Sankranti,UPI
1523,TXN001523,10-10-2025,ST500,CU01847,PR0327,4,11085,21,Sankranti,Cash
1524,TXN001524,15-11-2025,ST149,CU06149,PR0009,10,6658,42,Diwali,Cash
1525,TXN001525,28-12-2025,ST469,CU04105,PR0779,9,17722,50,Diwali,Cash
1526,TXN001526,28-05-2025,ST067,CU07453,PR0484,9,11140,11,Diwali,Cash
1527,TXN001527,27-01-2025,ST272,CU00926,PR0862,1,12229,3,Diwali,Cash
1528,TXN001528,05-09-2025,ST070,CU03019,PR0736,4,5549,50,Holi,UPI
1529,TXN001529,17-01-2025,ST360,CU01662,PR0890,5,6040,3,Holi,Cash
1530,TXN001530,21-02-2025,ST058,CU01261,PR0750,2,680,19,Normal Day,Cash
1531,TXN001531,17-08-2025,ST022,CU02556,PR0270,1,3471,40,Normal Day,UPI
1532,TXN001532,08-12-2025,ST051,CU07486,PR0549,7,6075,45,Diwali,Card
1533,TXN001533,08-06-2025,ST055,CU06173,PR0800,3,11036,8,Diwali,Card
1534,TXN001534,26-02-2025,ST254,CU06666,PR0341,2,4423,50,Holi,UPI
1535,TXN001535,05-01-2025,ST177,CU06357,PR0452,5,12865,8,Sankranti,UPI
1536,TXN001536,22-04-2025,ST321,CU01303,PR0008,9,6661,33,Sankranti,Cash
1537,TXN001537,24-01-2025,ST084,CU03722,PR0589,3,17847,37,Diwali,UPI
1538,TXN001538,26-01-2025,ST103,CU01088,PR0178,9,1020,9,Normal Day,UPI
1539,TXN001539,28-10-2025,ST092,CU02207,PR0491,10,8678,25,Sankranti,UPI
1540,TXN001540,03-11-2025,ST026,CU03196,PR0528,3,8693,23,Diwali,Card
1541,TXN001541,06-06-2025,ST174,CU04467,PR0264,7,2807,43,Holi,Cash
1542,TXN001542,09-08-2025,ST463,CU03399,PR0259,1,10279,47,Diwali,Cash
1543,TXN001543,27-12-2025,ST483,CU01997,PR0622,8,5468,8,Holi,Card
1544,TXN001544,22-05-2025,ST256,CU08754,PR0476,9,6357,32,Diwali,Cash
1545,TXN001545,18-12-2025,ST232,CU04712,PR0239,10,278,44,Normal Day,Cash
1546,TXN001546,24-11-2025,ST400,CU03431,PR0712,5,16576,40,Diwali,Cash
1547,TXN001547,05-10-2025,ST461,CU04792,PR0483,5,9110,28,Holi,UPI
1548,TXN001548,08-10-2025,ST147,CU04631,PR0322,1,2116,20,Normal Day,UPI
1549,TXN001549,24-08-2025,ST157,CU00792,PR0818,8,3721,16,Normal Day,Card
1550,TXN001550,17-05-2025,ST149,CU02313,PR0305,2,5651,49,Diwali,Card
1551,TXN001551,23-09-2025,ST375,CU01807,PR0924,7,4935,44,Sankranti,UPI
1552,TXN001552,13-04-2025,ST038,CU03844,PR0604,3,14543,11,Sankranti,Cash
1553,TXN001553,06-01-2025,ST125,CU08003,PR0792,6,3206,2,Sankranti,UPI
1554,TXN001554,10-04-2025,ST114,CU05933,PR0166,7,3963,35,Normal Day,Card
1555,TXN001555,08-04-2025,ST036,CU05409,PR0995,2,1393,26,Normal Day,UPI
1556,TXN001556,16-10-2025,ST415,CU09824,PR0925,7,6009,38,Sankranti,Cash
1557,TXN001557,05-09-2025,ST088,CU05949,PR0729,2,18266,17,Diwali,UPI
1558,TXN001558,16-04-2025,ST440,CU03055,PR0305,5,11368,44,Sankranti,Card
1559,TXN001559,02-09-2025,ST119,CU04038,PR0396,3,4115,24,Normal Day,Cash
1560,TXN001560,20-12-2025,ST465,CU02671,PR0836,2,8013,46,Sankranti,Cash
1561,TXN001561,06-05-2025,ST113,CU02053,PR0093,3,8717,37,Diwali,Cash
1562,TXN001562,02-07-2025,ST345,CU02205,PR0257,8,14654,24,Sankranti,UPI
1563,TXN001563,06-09-2025,ST261,CU09068,PR0408,8,9980,47,Holi,UPI
1564,TXN001564,05-12-2025,ST110,CU03398,PR0709,4,3646,47,Holi,Cash
1565,TXN001565,10-07-2025,ST184,CU03202,PR0244,4,1609,35,Normal Day,UPI
1566,TXN001566,08-06-2025,ST263,CU05712,PR0310,9,4988,31,Normal Day,UPI
1567,TXN001567,05-01-2025,ST014,CU09095,PR0790,3,7884,32,Sankranti,UPI
1568,TXN001568,19-02-2025,ST073,CU03141,PR0038,10,11636,14,Sankranti,Cash
1569,TXN001569,06-12-2025,ST005,CU04683,PR0591,6,2571,50,Holi,UPI
1570,TXN001570,02-11-2025,ST259,CU06409,PR0989,5,4347,33,Holi,UPI
1571,TXN001571,08-06-2025,ST195,CU02349,PR0073,2,13638,8,Diwali,UPI
1572,TXN001572,25-12-2025,ST087,CU01063,PR0879,4,6313,23,Holi,UPI
1573,TXN001573,28-01-2025,ST439,CU08375,PR0424,2,12304,32,Sankranti,Cash
1574,TXN001574,27-04-2025,ST226,CU09085,PR0799,8,2821,46,Holi,Cash
1575,TXN001575,11-09-2025,ST386,CU07186,PR0753,5,1042,40,Normal Day,UPI
1576,TXN001576,15-04-2025,ST490,CU02492,PR0983,9,6955,17,Holi,Card
1577,TXN001577,28-12-2025,ST287,CU09588,PR0645,10,15936,43,Diwali,Card
1578,TXN001578,18-03-2025,ST081,CU00167,PR0383,7,4997,31,Normal Day,Cash
1579,TXN001579,16-11-2025,ST093,CU06398,PR0875,1,15776,29,Diwali,Cash
1580,TXN001580,25-05-2025,ST328,CU03433,PR0986,6,2850,9,Normal Day,Card
1581,TXN001581,07-02-2025,ST405,CU00784,PR0560,5,2884,19,Normal Day,Card
1582,TXN001582,07-05-2025,ST191,CU07030,PR0352,2,7763,33,Diwali,Cash
1583,TXN001583,22-07-2025,ST267,CU05869,PR0029,6,9888,27,Holi,Cash
1584,TXN001584,04-10-2025,ST412,CU02292,PR0152,9,552,44,Normal Day,Card
1585,TXN001585,27-03-2025,ST414,CU06939,PR0971,3,5544,22,Diwali,Cash
1586,TXN001586,21-04-2025,ST463,CU09880,PR0069,8,12051,48,Diwali,Card
1587,TXN001587,18-02-2025,ST393,CU02913,PR0591,9,19914,19,Diwali,Card
1588,TXN001588,24-09-2025,ST097,CU00399,PR0213,8,11150,8,Diwali,Card
1589,TXN001589,03-12-2025,ST100,CU05582,PR0706,2,4475,34,Sankranti,Card
1590,TXN001590,16-09-2025,ST109,CU04478,PR0761,5,1318,15,Normal Day,Cash
1591,TXN001591,02-04-2025,ST072,CU04551,PR0525,9,5733,43,Diwali,UPI
1592,TXN001592,13-01-2025,ST317,CU07690,PR0463,7,1613,17,Normal Day,Card
1593,TXN001593,06-03-2025,ST212,CU08358,PR0269,5,4509,23,Normal Day,Cash
1594,TXN001594,09-04-2025,ST244,CU00600,PR0220,4,9355,0,Holi,UPI
1595,TXN001595,21-08-2025,ST454,CU00724,PR0907,6,7462,21,Diwali,Card
1596,TXN001596,24-07-2025,ST061,CU04033,PR0535,10,8745,45,Sankranti,Card
1597,TXN001597,13-09-2025,ST014,CU05733,PR0744,4,3191,50,Normal Day,Card
1598,TXN001598,02-04-2025,ST049,CU07505,PR0691,2,691,47,Normal Day,Card
1599,TXN001599,07-07-2025,ST479,CU02065,PR0829,2,565,27,Normal Day,UPI
1600,TXN001600,11-02-2025,ST336,CU04199,PR0238,2,1367,45,Normal Day,UPI
1601,TXN001601,23-08-2025,ST338,CU06846,PR0430,8,12026,40,Diwali,Cash
1602,TXN001602,28-08-2025,ST002,CU05194,PR0663,1,1829,28,Normal Day,Card
1603,TXN001603,07-05-2025,ST321,CU09591,PR0488,3,8415,16,Holi,UPI
1604,TXN001604,15-06-2025,ST179,CU05831,PR0787,1,9917,27,Holi,UPI
1605,TXN001605,26-10-2025,ST032,CU07150,PR0994,3,8083,31,Holi,Card
1606,TXN001606,05-05-2025,ST300,CU09716,PR0450,3,4984,35,Sankranti,UPI
1607,TXN001607,25-11-2025,ST254,CU04570,PR0544,7,11672,50,Diwali,Cash
1608,TXN001608,27-04-2025,ST231,CU06629,PR0679,7,3917,20,Sankranti,UPI
1609,TXN001609,16-06-2025,ST398,CU00968,PR0878,2,19659,1,Diwali,Cash
1610,TXN001610,04-12-2025,ST134,CU04138,PR0868,4,3942,2,Holi,Cash
1611,TXN001611,23-09-2025,ST044,CU03623,PR0287,6,3597,15,Holi,Card
1612,TXN001612,25-10-2025,ST412,CU03556,PR0076,3,14615,3,Diwali,Cash
1613,TXN001613,22-09-2025,ST098,CU01424,PR0462,8,8779,20,Holi,Cash
1614,TXN001614,18-02-2025,ST386,CU04966,PR0813,7,14267,40,Sankranti,UPI
1615,TXN001615,21-06-2025,ST334,CU08516,PR0546,3,14334,23,Sankranti,Card
1616,TXN001616,01-03-2025,ST276,CU05716,PR0086,5,18944,1,Diwali,Card
1617,TXN001617,02-12-2025,ST265,CU04382,PR0953,7,8400,24,Holi,Card
1618,TXN001618,24-04-2025,ST394,CU08130,PR0319,9,5943,1,Holi,UPI
1619,TXN001619,15-09-2025,ST029,CU07354,PR0862,6,2053,23,Normal Day,Card
1620,TXN001620,26-02-2025,ST450,CU07652,PR0731,9,2116,21,Holi,Card
1621,TXN001621,27-01-2025,ST409,CU07658,PR0342,8,4764,48,Holi,Card
1622,TXN001622,03-06-2025,ST468,CU03306,PR0731,2,4187,15,Normal Day,Card
1623,TXN001623,17-10-2025,ST238,CU02218,PR0314,4,2111,41,Holi,Cash
1624,TXN001624,05-08-2025,ST206,CU03451,PR0224,2,14255,28,Sankranti,Cash
1625,TXN001625,05-07-2025,ST168,CU04957,PR0409,4,14189,29,Diwali,Cash
1626,TXN001626,13-06-2025,ST193,CU01937,PR0165,10,4452,15,Holi,Cash
1627,TXN001627,19-04-2025,ST023,CU01046,PR0677,10,4294,3,Sankranti,Card
1628,TXN001628,12-01-2025,ST088,CU09761,PR0395,7,1044,9,Normal Day,Cash
1629,TXN001629,18-01-2025,ST243,CU07072,PR0925,5,3207,41,Normal Day,Cash
1630,TXN001630,19-03-2025,ST146,CU02949,PR0553,2,14164,0,Diwali,Card
1631,TXN001631,27-03-2025,ST325,CU07887,PR0574,7,325,10,Normal Day,Card
1632,TXN001632,09-12-2025,ST158,CU02194,PR0089,2,8952,42,Holi,UPI
1633,TXN001633,14-02-2025,ST009,CU08839,PR0049,9,740,5,Normal Day,Cash
1634,TXN001634,21-01-2025,ST410,CU09951,PR0804,3,1559,3,Normal Day,Card
1635,TXN001635,08-01-2025,ST157,CU06782,PR0860,9,5076,10,Diwali,UPI
1636,TXN001636,22-09-2025,ST447,CU05551,PR0976,1,3440,38,Sankranti,UPI
1637,TXN001637,15-07-2025,ST172,CU06920,PR0866,10,4724,5,Normal Day,Card
1638,TXN001638,09-04-2025,ST049,CU07780,PR0666,6,7229,12,Holi,Cash
1639,TXN001639,20-09-2025,ST234,CU08639,PR0039,6,12255,7,Sankranti,Cash
1640,TXN001640,22-03-2025,ST428,CU05598,PR0970,8,6684,4,Sankranti,Cash
1641,TXN001641,12-07-2025,ST014,CU03262,PR0571,10,18453,10,Diwali,Card
1642,TXN001642,10-11-2025,ST344,CU07587,PR0341,9,5967,16,Sankranti,UPI
1643,TXN001643,24-08-2025,ST240,CU08294,PR0171,8,8139,15,Holi,Cash
1644,TXN001644,22-07-2025,ST471,CU04524,PR0653,10,7687,5,Holi,Card
1645,TXN001645,05-05-2025,ST317,CU06935,PR0861,9,4593,21,Normal Day,Card
1646,TXN001646,09-12-2025,ST492,CU04541,PR0251,3,7545,25,Holi,Cash
1647,TXN001647,03-01-2025,ST099,CU08846,PR0200,1,14410,32,Diwali,UPI
1648,TXN001648,27-03-2025,ST461,CU01923,PR0403,9,11823,7,Sankranti,Cash
1649,TXN001649,03-03-2025,ST172,CU00039,PR0640,8,3661,8,Normal Day,Card
1650,TXN001650,26-06-2025,ST096,CU07512,PR0333,1,9522,19,Holi,Card
1651,TXN001651,23-10-2025,ST421,CU04911,PR0914,5,2533,36,Normal Day,Card
1652,TXN001652,05-12-2025,ST408,CU06733,PR0014,10,3430,13,Normal Day,UPI
1653,TXN001653,26-01-2025,ST376,CU09010,PR0499,6,11530,16,Diwali,UPI
1654,TXN001654,17-02-2025,ST231,CU06344,PR0697,9,14032,16,Diwali,Cash
1655,TXN001655,03-08-2025,ST397,CU09687,PR0878,7,3143,3,Normal Day,UPI
1656,TXN001656,07-08-2025,ST027,CU06334,PR0012,3,10926,34,Sankranti,Cash
1657,TXN001657,27-06-2025,ST001,CU07550,PR0684,9,14132,48,Sankranti,UPI
1658,TXN001658,12-12-2025,ST079,CU08595,PR0676,6,13930,14,Sankranti,UPI
1659,TXN001659,19-02-2025,ST035,CU01115,PR0288,2,4458,14,Normal Day,Cash
1660,TXN001660,13-09-2025,ST423,CU05561,PR0546,4,7595,8,Holi,Card
1661,TXN001661,28-04-2025,ST107,CU04769,PR0520,4,7795,3,Holi,Card
1662,TXN001662,14-08-2025,ST482,CU03939,PR0427,2,6247,34,Holi,Cash
1663,TXN001663,22-03-2025,ST467,CU02790,PR0332,6,1171,34,Normal Day,Cash
1664,TXN001664,27-03-2025,ST295,CU02212,PR0279,10,4687,0,Holi,Card
1665,TXN001665,17-01-2025,ST037,CU08998,PR0446,1,4321,32,Holi,Cash
1666,TXN001666,11-02-2025,ST358,CU04750,PR0979,3,13099,4,Sankranti,Card
1667,TXN001667,25-07-2025,ST026,CU03950,PR0417,2,5331,38,Diwali,Cash
1668,TXN001668,07-03-2025,ST203,CU09614,PR0096,9,6158,44,Holi,UPI
1669,TXN001669,09-02-2025,ST275,CU00873,PR0786,9,2371,0,Holi,Cash
1670,TXN001670,09-03-2025,ST034,CU05854,PR0399,2,14529,26,Diwali,Cash
1671,TXN001671,10-09-2025,ST027,CU05364,PR0938,9,3064,31,Holi,Cash
1672,TXN001672,16-07-2025,ST329,CU04251,PR0544,10,14250,45,Diwali,Card
1673,TXN001673,10-01-2025,ST178,CU00723,PR0349,3,2654,3,Normal Day,UPI
1674,TXN001674,07-12-2025,ST283,CU06750,PR0285,7,4357,32,Holi,Card
1675,TXN001675,17-08-2025,ST064,CU01077,PR0337,10,8026,5,Holi,Card
1676,TXN001676,20-05-2025,ST216,CU08612,PR0323,2,9395,16,Holi,Cash
1677,TXN001677,01-12-2025,ST472,CU01391,PR0515,6,487,48,Normal Day,Cash
1678,TXN001678,18-10-2025,ST279,CU05258,PR0237,1,11059,20,Diwali,Cash
1679,TXN001679,20-03-2025,ST158,CU03716,PR0760,3,7927,21,Diwali,Card
1680,TXN001680,05-04-2025,ST480,CU09635,PR0591,9,7434,19,Diwali,UPI
1681,TXN001681,14-06-2025,ST207,CU04287,PR0558,4,6865,0,Sankranti,Card
1682,TXN001682,06-06-2025,ST089,CU06971,PR0116,8,10488,29,Diwali,UPI
1683,TXN001683,06-07-2025,ST360,CU09986,PR0003,10,7356,35,Holi,Card
1684,TXN001684,06-07-2025,ST479,CU06580,PR0252,4,4966,43,Sankranti,UPI
1685,TXN001685,28-06-2025,ST367,CU06756,PR0776,9,7126,14,Diwali,UPI
1686,TXN001686,14-10-2025,ST316,CU01897,PR0621,1,13942,50,Sankranti,UPI
1687,TXN001687,09-04-2025,ST295,CU03932,PR0037,8,1027,15,Normal Day,Cash
1688,TXN001688,10-09-2025,ST321,CU09648,PR0230,7,1321,28,Normal Day,Card
1689,TXN001689,24-06-2025,ST152,CU04278,PR0792,4,6368,21,Holi,Card
1690,TXN001690,19-12-2025,ST434,CU07558,PR0295,2,8441,18,Sankranti,Cash
1691,TXN001691,21-01-2025,ST264,CU06931,PR0892,7,12879,42,Diwali,Card
1692,TXN001692,19-06-2025,ST293,CU08040,PR0443,4,4379,22,Holi,Cash
1693,TXN001693,20-05-2025,ST462,CU05424,PR0627,1,13629,47,Sankranti,UPI
1694,TXN001694,12-07-2025,ST432,CU09305,PR0919,2,1326,48,Normal Day,Cash
1695,TXN001695,09-12-2025,ST095,CU04087,PR0813,10,13015,48,Sankranti,Card
1696,TXN001696,05-03-2025,ST445,CU07895,PR0658,5,5489,33,Sankranti,Cash
1697,TXN001697,23-07-2025,ST205,CU09041,PR0433,2,9752,39,Holi,UPI
1698,TXN001698,22-08-2025,ST270,CU07447,PR0681,6,13296,10,Sankranti,Card
1699,TXN001699,23-07-2025,ST472,CU00915,PR0808,9,10565,33,Diwali,UPI
1700,TXN001700,10-11-2025,ST228,CU08714,PR0666,10,18421,25,Diwali,UPI
1701,TXN001701,03-07-2025,ST182,CU01939,PR0319,3,4905,35,Normal Day,Card
1702,TXN001702,18-01-2025,ST490,CU03088,PR0173,8,3979,17,Normal Day,UPI
1703,TXN001703,12-06-2025,ST471,CU06877,PR0172,5,9723,2,Diwali,UPI
1704,TXN001704,17-12-2025,ST093,CU07722,PR0884,9,6807,22,Sankranti,Card
1705,TXN001705,23-03-2025,ST373,CU04070,PR0355,7,10047,32,Diwali,Card
1706,TXN001706,07-09-2025,ST457,CU05040,PR0438,2,9257,25,Holi,UPI
1707,TXN001707,12-10-2025,ST460,CU08975,PR0617,1,12078,42,Sankranti,UPI
1708,TXN001708,09-12-2025,ST249,CU04639,PR0118,3,6339,47,Holi,Cash
1709,TXN001709,05-01-2025,ST206,CU06263,PR0314,4,2602,6,Holi,Cash
1710,TXN001710,09-05-2025,ST390,CU02855,PR0880,9,2312,14,Normal Day,Cash
1711,TXN001711,21-05-2025,ST156,CU07503,PR0294,5,1015,8,Normal Day,UPI
1712,TXN001712,12-11-2025,ST227,CU05365,PR0404,1,5931,38,Holi,Cash
1713,TXN001713,11-11-2025,ST105,CU08468,PR0737,7,2000,14,Normal Day,UPI
1714,TXN001714,14-10-2025,ST103,CU09160,PR0284,4,9628,15,Holi,Cash
1715,TXN001715,01-01-2025,ST114,CU00612,PR0799,1,4280,44,Holi,Cash
1716,TXN001716,09-05-2025,ST190,CU08968,PR0481,2,7529,41,Holi,UPI
1717,TXN001717,11-02-2025,ST152,CU04522,PR0756,6,8494,2,Sankranti,Card
1718,TXN001718,06-12-2025,ST048,CU01871,PR0186,1,14274,38,Sankranti,Cash
1719,TXN001719,01-11-2025,ST059,CU00770,PR0086,3,980,45,Normal Day,Card
1720,TXN001720,08-06-2025,ST034,CU06269,PR0238,6,9779,2,Sankranti,UPI
1721,TXN001721,13-12-2025,ST314,CU04562,PR0064,2,9091,13,Diwali,Card
1722,TXN001722,05-03-2025,ST432,CU04209,PR0147,5,4675,49,Normal Day,Cash
1723,TXN001723,28-07-2025,ST043,CU04915,PR0721,10,4102,9,Normal Day,UPI
1724,TXN001724,14-07-2025,ST020,CU01982,PR0488,8,14302,40,Sankranti,Cash
1725,TXN001725,10-11-2025,ST480,CU08315,PR0137,1,8913,44,Holi,UPI
1726,TXN001726,14-08-2025,ST346,CU02411,PR0946,1,16932,16,Diwali,UPI
1727,TXN001727,10-10-2025,ST263,CU01104,PR0548,7,18996,7,Diwali,Cash
1728,TXN001728,27-01-2025,ST206,CU07005,PR0113,4,12273,24,Diwali,UPI
1729,TXN001729,04-08-2025,ST397,CU03721,PR0347,9,3240,49,Normal Day,UPI
1730,TXN001730,26-11-2025,ST418,CU02742,PR0381,6,18873,19,Diwali,Card
1731,TXN001731,13-05-2025,ST086,CU03469,PR0459,3,4942,2,Normal Day,UPI
1732,TXN001732,26-09-2025,ST429,CU00668,PR0747,8,780,46,Normal Day,UPI
1733,TXN001733,07-02-2025,ST079,CU02722,PR0074,5,19690,39,Diwali,UPI
1734,TXN001734,07-05-2025,ST027,CU06872,PR0594,4,13645,34,Sankranti,UPI
1735,TXN001735,08-08-2025,ST062,CU05895,PR0492,7,10563,44,Diwali,Card
1736,TXN001736,09-11-2025,ST492,CU04951,PR0514,2,6804,30,Sankranti,Cash
1737,TXN001737,11-03-2025,ST274,CU05516,PR0045,9,6708,9,Holi,Card
1738,TXN001738,06-01-2025,ST475,CU09469,PR0577,3,3032,15,Normal Day,UPI
1739,TXN001739,15-09-2025,ST455,CU05862,PR0944,10,14928,6,Diwali,Card
1740,TXN001740,18-10-2025,ST321,CU05275,PR0404,10,17327,18,Diwali,UPI
1741,TXN001741,18-07-2025,ST099,CU06629,PR0666,2,7621,8,Sankranti,Card
1742,TXN001742,03-08-2025,ST229,CU06796,PR0179,6,13600,45,Sankranti,Card
1743,TXN001743,21-01-2025,ST284,CU08966,PR0874,9,10425,24,Sankranti,UPI
1744,TXN001744,11-05-2025,ST353,CU09174,PR0812,2,14310,50,Sankranti,Card
1745,TXN001745,20-08-2025,ST113,CU03514,PR0175,3,9779,41,Holi,Cash
1746,TXN001746,10-07-2025,ST103,CU09118,PR0672,10,17172,44,Diwali,UPI
1747,TXN001747,24-08-2025,ST060,CU06175,PR0275,7,10497,20,Diwali,UPI
1748,TXN001748,01-03-2025,ST114,CU03168,PR0869,4,3257,49,Sankranti,UPI
1749,TXN001749,06-01-2025,ST063,CU01147,PR0986,7,958,49,Normal Day,Card
1750,TXN001750,26-08-2025,ST222,CU01705,PR0539,5,7930,8,Holi,UPI
1751,TXN001751,28-08-2025,ST066,CU09570,PR0276,2,4707,21,Sankranti,UPI
1752,TXN001752,28-10-2025,ST294,CU03885,PR0880,5,3805,15,Holi,Cash
1753,TXN001753,17-05-2025,ST017,CU01183,PR0973,5,723,31,Normal Day,Cash
1754,TXN001754,03-10-2025,ST332,CU09403,PR0093,8,2072,37,Normal Day,UPI
1755,TXN001755,16-05-2025,ST145,CU00175,PR0736,1,6885,48,Holi,UPI
1756,TXN001756,15-05-2025,ST202,CU08540,PR0820,6,9312,48,Sankranti,UPI
1757,TXN001757,18-11-2025,ST374,CU06878,PR0027,5,6283,28,Diwali,UPI
1758,TXN001758,16-06-2025,ST386,CU09649,PR0271,7,7468,36,Sankranti,Card
1759,TXN001759,08-11-2025,ST361,CU09825,PR0553,5,13308,18,Diwali,Cash
1760,TXN001760,12-04-2025,ST470,CU00115,PR0659,5,9107,17,Holi,Cash
1761,TXN001761,12-09-2025,ST351,CU06122,PR0876,6,10757,19,Sankranti,Card
1762,TXN001762,17-09-2025,ST341,CU00486,PR0969,5,6365,16,Holi,UPI
1763,TXN001763,09-08-2025,ST258,CU00233,PR0897,3,5945,10,Sankranti,Cash
1764,TXN001764,13-04-2025,ST499,CU02061,PR0849,8,6029,23,Holi,Card
1765,TXN001765,06-03-2025,ST039,CU04480,PR0668,2,13431,39,Diwali,Card
1766,TXN001766,15-12-2025,ST386,CU08159,PR0130,9,7276,13,Holi,UPI
1767,TXN001767,01-02-2025,ST003,CU00292,PR0391,8,968,24,Normal Day,Cash
1768,TXN001768,26-04-2025,ST314,CU08508,PR0019,7,11923,26,Sankranti,UPI
1769,TXN001769,16-08-2025,ST408,CU04690,PR0577,3,2576,29,Normal Day,Cash
1770,TXN001770,24-11-2025,ST499,CU00558,PR0600,5,15151,34,Diwali,UPI
1771,TXN001771,15-03-2025,ST001,CU03754,PR0134,1,491,49,Normal Day,Card
1772,TXN001772,05-01-2025,ST378,CU03768,PR0226,1,7540,39,Holi,Card
1773,TXN001773,27-10-2025,ST166,CU05204,PR0802,7,13203,28,Diwali,Cash
1774,TXN001774,13-02-2025,ST223,CU03302,PR0879,10,6419,15,Sankranti,Card
1775,TXN001775,19-08-2025,ST173,CU04444,PR0425,10,19283,37,Diwali,Cash
1776,TXN001776,18-09-2025,ST089,CU03923,PR0627,7,14688,42,Sankranti,Card
1777,TXN001777,21-08-2025,ST317,CU01790,PR0802,4,6350,45,Holi,Cash
1778,TXN001778,13-09-2025,ST427,CU02639,PR0735,7,4752,18,Normal Day,UPI
1779,TXN001779,02-09-2025,ST016,CU04833,PR0889,5,1743,34,Normal Day,Card
1780,TXN001780,03-09-2025,ST455,CU03576,PR0795,6,2972,34,Normal Day,UPI
1781,TXN001781,04-11-2025,ST230,CU05350,PR0207,7,8425,34,Holi,UPI
1782,TXN001782,14-01-2025,ST319,CU08202,PR0227,1,9046,6,Diwali,Cash
