Customer_ID,Age_group,Gender,Loyality_Status
CU03078,18-25,Male,Bronze
CU03079,26-35,Male,Silver
CU03080,26-35,Male,Silver
CU03081,36-45,Female,Non-Member
CU03082,18-25,Male,Bronze
CU03083,46-60,Female,Gold
CU03084,36-45,Female,Non-Member
CU03085,36-45,Male,Gold
CU03086,60+,Male,Silver
CU03087,46-60,Female,Gold
CU03088,26-35,Female,Non-Member
CU03089,26-35,Female,Non-Member
CU03090,18-25,Female,Bronze
CU03091,60+,Male,Bronze
CU03092,18-25,Male,Bronze
CU03093,26-35,Female,Gold
CU03094,26-35,Male,Non-Member
CU03095,46-60,Female,Silver
CU03096,60+,Female,Bronze
CU03097,18-25,Male,Silver
CU03098,46-60,Male,Bronze
CU03099,26-35,Male,Gold
CU03100,26-35,Female,Bronze
CU03101,46-60,Female,Bronze
CU03102,60+,Female,Bronze
CU03103,18-25,Male,Bronze
CU03104,60+,Male,Non-Member
CU03105,60+,Female,Bronze
CU03106,26-35,Female,Bronze
CU03107,26-35,Male,Non-Member
CU03108,36-45,Female,Gold
CU03109,60+,Female,Non-Member
CU03110,18-25,Female,Bronze
CU03111,26-35,Female,Non-Member
CU03112,18-25,Male,Silver
CU03113,46-60,Female,Gold
CU03114,60+,Female,Non-Member
CU03115,60+,Male,Silver
CU03116,46-60,Male,Silver
CU03117,18-25,Female,Bronze
CU03118,18-25,Female,Gold
CU03119,18-25,Female,Bronze
CU03120,18-25,Male,Bronze
CU03121,26-35,Female,Gold
CU03122,18-25,Male,Non-Member
CU03123,46-60,Male,Silver
CU03124,46-60,Male,Non-Member
CU03125,60+,Female,Bronze
CU03126,46-60,Female,Non-Member
CU03127,60+,Female,Silver
CU03128,46-60,Female,Bronze
CU03129,60+,Male,Non-Member
CU03130,26-35,Male,Silver
CU03131,18-25,Female,Bronze
CU03132,26-35,Male,Gold
CU03133,36-45,Male,Gold
CU03134,36-45,Male,Silver
CU03135,26-35,Male,Gold
CU03136,36-45,Female,Non-Member
CU03137,36-45,Female,Non-Member
CU03138,18-25,Male,Silver
CU03139,26-35,Male,Bronze
CU03140,36-45,Female,Non-Member
CU03141,46-60,Male,Non-Member
CU03142,18-25,Male,Silver
CU03143,36-45,Male,Gold
CU03144,26-35,Male,Bronze
CU03145,60+,Female,Non-Member
CU03146,18-25,Male,Silver
CU03147,36-45,Male,Non-Member
CU03148,18-25,Male,Gold
CU03149,36-45,Male,Gold
CU03150,46-60,Male,Silver
CU03151,26-35,Male,Bronze
CU03152,36-45,Female,Silver
CU03153,36-45,Male,Gold
CU03154,46-60,Female,Gold
CU03155,18-25,Male,Gold
CU03156,36-45,Female,Silver
CU03157,36-45,Female,Gold
CU03158,26-35,Male,Gold
CU03159,26-35,Male,Silver
CU03160,60+,Male,Bronze
CU03161,46-60,Female,Gold
CU03162,60+,Male,Non-Member
CU03163,26-35,Male,Non-Member
CU03164,36-45,Female,Gold
CU03165,60+,Female,Gold
CU03166,60+,Female,Gold
CU03167,18-25,Female,Silver
CU03168,46-60,Female,Gold
CU03169,60+,Male,Gold
CU03170,18-25,Male,Bronze
CU03171,18-25,Male,Gold
CU03172,46-60,Male,Non-Member
CU03173,60+,Male,Non-Member
CU03174,18-25,Male,Silver
CU03175,60+,Male,Gold
CU03176,36-45,Male,Gold
CU03177,46-60,Male,Non-Member
CU03178,36-45,Female,Bronze
CU03179,60+,Female,Gold
CU03180,26-35,Female,Bronze
CU03181,60+,Female,Non-Member
CU03182,26-35,Male,Bronze
CU03183,46-60,Male,Non-Member
CU03184,60+,Female,Silver
CU03185,46-60,Male,Gold
CU03186,46-60,Female,Gold
CU03187,18-25,Male,Gold
CU03188,36-45,Female,Non-Member
CU03189,26-35,Male,Gold
CU03190,36-45,Male,Silver
CU03191,60+,Male,Silver
CU03192,46-60,Male,Bronze
CU03193,60+,Female,Non-Member
CU03194,26-35,Female,Bronze
CU03195,18-25,Male,Non-Member
CU03196,60+,Female,Gold
CU03197,26-35,Male,Gold
CU03198,18-25,Male,Silver
CU03199,18-25,Female,Bronze
CU03200,60+,Male,Silver
CU03201,46-60,Male,Bronze
CU03202,60+,Male,Bronze
CU03203,18-25,Female,Gold
CU03204,36-45,Female,Non-Member
CU03205,26-35,Male,Non-Member
CU03206,26-35,Male,Bronze
CU03207,36-45,Male,Silver
CU03208,46-60,Female,Non-Member
CU03209,26-35,Male,Non-Member
CU03210,18-25,Female,Gold
CU03211,18-25,Male,Non-Member
CU03212,46-60,Female,Bronze
CU03213,26-35,Female,Silver
CU03214,36-45,Female,Gold
CU03215,46-60,Male,Bronze
CU03216,36-45,Female,Silver
CU03217,60+,Male,Silver
CU03218,18-25,Male,Gold
CU03219,36-45,Male,Silver
CU03220,60+,Female,Gold
CU03221,60+,Male,Silver
CU03222,36-45,Female,Gold
CU03223,36-45,Female,Gold
CU03224,18-25,Female,Bronze
CU03225,60+,Female,Silver
CU03226,36-45,Male,Silver
CU03227,18-25,Male,Bronze
CU03228,26-35,Female,Non-Member
CU03229,18-25,Female,Non-Member
CU03230,60+,Female,Silver
CU03231,36-45,Male,Silver
CU03232,36-45,Female,Non-Member
CU03233,26-35,Male,Gold
CU03234,60+,Male,Silver
CU03235,60+,Female,Non-Member
CU03236,36-45,Male,Non-Member
CU03237,36-45,Male,Non-Member
CU03238,46-60,Female,Bronze
CU03239,36-45,Male,Silver
CU03240,46-60,Female,Silver
CU03241,46-60,Female,Non-Member
CU03242,60+,Male,Silver
CU03243,46-60,Female,Non-Member
CU03244,60+,Female,Gold
CU03245,36-45,Male,Gold
CU03246,18-25,Male,Bronze
CU03247,60+,Female,Gold
CU03248,36-45,Male,Non-Member
CU03249,46-60,Female,Silver
CU03250,46-60,Male,Gold
CU03251,60+,Male,Silver
CU03252,36-45,Female,Silver
CU03253,60+,Female,Gold
CU03254,36-45,Male,Bronze
CU03255,36-45,Female,Bronze
CU03256,46-60,Female,Non-Member
CU03257,60+,Male,Silver
CU03258,36-45,Female,Non-Member
CU03259,60+,Female,Non-Member
CU03260,46-60,Male,Gold
CU03261,18-25,Male,Bronze
CU03262,36-45,Male,Non-Member
CU03263,36-45,Male,Gold
CU03264,18-25,Female,Silver
CU03265,46-60,Male,Bronze
CU03266,26-35,Male,Non-Member
CU03267,26-35,Female,Non-Member
CU03268,60+,Male,Non-Member
CU03269,46-60,Male,Bronze
CU03270,60+,Male,Non-Member
CU03271,36-45,Female,Silver
CU03272,36-45,Female,Bronze
CU03273,26-35,Male,Gold
CU03274,36-45,Female,Non-Member
CU03275,60+,Female,Non-Member
CU03276,36-45,Female,Gold
CU03277,60+,Male,Silver
CU03278,60+,Female,Non-Member
CU03279,18-25,Female,Bronze
CU03280,26-35,Female,Silver
CU03281,18-25,Male,Bronze
CU03282,18-25,Male,Gold
CU03283,60+,Male,Gold
CU03284,18-25,Male,Silver
CU03285,60+,Female,Non-Member
CU03286,26-35,Male,Bronze
CU03287,18-25,Male,Silver
CU03288,18-25,Female,Bronze
CU03289,46-60,Male,Non-Member
CU03290,60+,Female,Bronze
CU03291,60+,Male,Non-Member
CU03292,18-25,Male,Bronze
CU03293,26-35,Female,Gold
CU03294,36-45,Male,Bronze
CU03295,46-60,Male,Non-Member
CU03296,46-60,Female,Gold
CU03297,36-45,Male,Silver
CU03298,18-25,Female,Gold
CU03299,60+,Female,Silver
CU03300,60+,Male,Non-Member
CU03301,46-60,Male,Non-Member
CU03302,46-60,Female,Gold
CU03303,46-60,Male,Silver
CU03304,26-35,Female,Bronze
CU03305,60+,Male,Gold
CU03306,46-60,Female,Non-Member
CU03307,18-25,Male,Gold
CU03308,60+,Male,Gold
CU03309,60+,Female,Gold
CU03310,46-60,Male,Non-Member
CU03311,18-25,Female,Bronze
CU03312,36-45,Female,Gold
CU03313,46-60,Female,Gold
CU03314,18-25,Male,Gold
CU03315,26-35,Male,Non-Member
CU03316,26-35,Male,Bronze
CU03317,36-45,Female,Bronze
CU03318,26-35,Female,Silver
CU03319,60+,Male,Silver
CU03320,46-60,Male,Non-Member
CU03321,18-25,Female,Non-Member
CU03322,60+,Female,Non-Member
CU03323,18-25,Female,Gold
CU03324,26-35,Female,Silver
CU03325,18-25,Male,Silver
CU03326,26-35,Female,Silver
CU03327,36-45,Female,Bronze
CU03328,26-35,Male,Silver
CU03329,18-25,Female,Non-Member
CU03330,18-25,Male,Gold
CU03331,46-60,Female,Bronze
CU03332,18-25,Female,Silver
CU03333,18-25,Male,Silver
CU03334,18-25,Female,Non-Member
CU03335,46-60,Female,Non-Member
CU03336,36-45,Female,Non-Member
CU03337,18-25,Female,Non-Member
CU03338,26-35,Female,Non-Member
CU03339,36-45,Female,Non-Member
CU03340,36-45,Female,Gold
CU03341,36-45,Female,Gold
CU03342,26-35,Female,Gold
CU03343,36-45,Female,Bronze
CU03344,26-35,Female,Silver
CU03345,26-35,Female,Gold
CU03346,60+,Female,Non-Member
CU03347,26-35,Female,Non-Member
CU03348,60+,Female,Bronze
CU03349,18-25,Male,Gold
CU03350,26-35,Female,Non-Member
CU03351,60+,Male,Non-Member
CU03352,60+,Female,Silver
CU03353,26-35,Female,Silver
CU03354,36-45,Male,Silver
CU03355,18-25,Male,Bronze
CU03356,18-25,Female,Gold
CU03357,60+,Male,Bronze
CU03358,36-45,Male,Silver
CU03359,18-25,Male,Non-Member
CU03360,18-25,Female,Non-Member
CU03361,36-45,Male,Gold
CU03362,26-35,Male,Gold
CU03363,36-45,Female,Silver
CU03364,36-45,Male,Non-Member
CU03365,36-45,Female,Non-Member
CU03366,46-60,Female,Bronze
CU03367,18-25,Female,Gold
CU03368,46-60,Female,Bronze
CU03369,60+,Female,Gold
CU03370,26-35,Female,Silver
CU03371,26-35,Male,Gold
CU03372,26-35,Female,Non-Member
CU03373,18-25,Female,Silver
CU03374,46-60,Male,Bronze
CU03375,60+,Female,Silver
CU03376,36-45,Female,Silver
CU03377,26-35,Male,Bronze
CU03378,36-45,Female,Gold
CU03379,60+,Male,Silver
CU03380,60+,Female,Gold
CU03381,46-60,Male,Silver
CU03382,60+,Female,Gold
CU03383,46-60,Male,Silver
CU03384,36-45,Female,Silver
CU03385,36-45,Male,Bronze
CU03386,26-35,Male,Gold
CU03387,36-45,Female,Bronze
CU03388,46-60,Female,Silver
CU03389,18-25,Female,Non-Member
CU03390,60+,Male,Non-Member
CU03391,26-35,Female,Non-Member
CU03392,46-60,Female,Gold
CU03393,18-25,Female,Gold
CU03394,18-25,Male,Silver
CU03395,26-35,Female,Gold
CU03396,46-60,Male,Bronze
CU03397,18-25,Male,Gold
CU03398,36-45,Female,Bronze
CU03399,18-25,Female,Silver
CU03400,36-45,Male,Silver
CU03401,60+,Female,Gold
CU03402,60+,Male,Silver
CU03403,26-35,Female,Gold
CU03404,46-60,Female,Non-Member
CU03405,36-45,Female,Non-Member
CU03406,36-45,Male,Gold
CU03407,26-35,Female,Silver
CU03408,36-45,Male,Bronze
CU03409,18-25,Female,Gold
CU03410,46-60,Male,Silver
CU03411,18-25,Male,Gold
CU03412,46-60,Female,Gold
CU03413,60+,Female,Gold
CU03414,18-25,Male,Non-Member
CU03415,60+,Female,Silver
CU03416,46-60,Female,Bronze
CU03417,46-60,Male,Bronze
CU03418,60+,Male,Non-Member
CU03419,26-35,Male,Silver
CU03420,36-45,Male,Bronze
CU03421,46-60,Male,Non-Member
CU03422,60+,Male,Gold
CU03423,46-60,Female,Non-Member
CU03424,26-35,Female,Silver
CU03425,46-60,Male,Gold
CU03426,46-60,Male,Silver
CU03427,60+,Male,Silver
CU03428,18-25,Female,Non-Member
CU03429,18-25,Male,Gold
CU03430,26-35,Male,Non-Member
CU03431,18-25,Male,Non-Member
CU03432,26-35,Female,Bronze
CU03433,18-25,Female,Gold
CU03434,46-60,Male,Gold
CU03435,26-35,Female,Non-Member
CU03436,36-45,Male,Bronze
CU03437,36-45,Female,Gold
CU03438,36-45,Male,Silver
CU03439,26-35,Female,Gold
CU03440,36-45,Male,Bronze
CU03441,46-60,Female,Non-Member
CU03442,26-35,Female,Silver
CU03443,36-45,Female,Gold
CU03444,18-25,Female,Gold
CU03445,60+,Female,Bronze
CU03446,36-45,Female,Gold
CU03447,26-35,Female,Bronze
CU03448,36-45,Male,Bronze
CU03449,26-35,Female,Silver
CU03450,60+,Male,Non-Member
CU03451,18-25,Female,Silver
CU03452,26-35,Female,Gold
CU03453,18-25,Male,Bronze
CU03454,18-25,Female,Bronze
CU03455,36-45,Male,Gold
CU03456,36-45,Female,Gold
CU03457,18-25,Female,Bronze
CU03458,46-60,Female,Gold
CU03459,18-25,Female,Bronze
CU03460,36-45,Male,Non-Member
CU03461,18-25,Female,Non-Member
CU03462,26-35,Female,Bronze
CU03463,36-45,Male,Bronze
CU03464,18-25,Female,Silver
CU03465,46-60,Male,Non-Member
CU03466,26-35,Male,Silver
CU03467,36-45,Male,Gold
CU03468,36-45,Male,Non-Member
CU03469,36-45,Female,Non-Member
CU03470,26-35,Male,Bronze
CU03471,18-25,Male,Silver
CU03472,46-60,Male,Gold
CU03473,26-35,Male,Bronze
CU03474,60+,Male,Non-Member
CU03475,36-45,Male,Silver
CU03476,60+,Male,Non-Member
CU03477,18-25,Male,Bronze
CU03478,60+,Male,Non-Member
CU03479,60+,Male,Silver
CU03480,26-35,Female,Bronze
CU03481,26-35,Male,Gold
CU03482,18-25,Female,Non-Member
CU03483,26-35,Male,Non-Member
CU03484,26-35,Male,Non-Member
CU03485,26-35,Male,Gold
CU03486,60+,Female,Non-Member
CU03487,36-45,Female,Silver
CU03488,60+,Female,Silver
CU03489,46-60,Male,Non-Member
CU03490,26-35,Female,Gold
CU03491,18-25,Male,Silver
CU03492,46-60,Female,Gold
CU03493,46-60,Male,Bronze
CU03494,46-60,Female,Gold
CU03495,60+,Female,Gold
CU03496,46-60,Male,Gold
CU03497,46-60,Female,Silver
CU03498,36-45,Female,Non-Member
CU03499,46-60,Female,Non-Member
CU03500,46-60,Male,Gold
CU03501,18-25,Male,Bronze
CU03502,46-60,Female,Non-Member
CU03503,60+,Male,Bronze
CU03504,36-45,Male,Bronze
CU03505,18-25,Male,Non-Member
CU03506,26-35,Female,Non-Member
CU03507,36-45,Male,Silver
CU03508,46-60,Female,Gold
CU03509,18-25,Female,Non-Member
CU03510,18-25,Male,Bronze
CU03511,60+,Male,Non-Member
CU03512,36-45,Female,Bronze
CU03513,26-35,Female,Gold
CU03514,36-45,Male,Silver
CU03515,18-25,Male,Bronze
CU03516,60+,Male,Silver
CU03517,60+,Male,Gold
CU03518,18-25,Male,Bronze
CU03519,18-25,Male,Non-Member
CU03520,36-45,Female,Silver
CU03521,18-25,Male,Gold
CU03522,26-35,Male,Bronze
CU03523,26-35,Female,Non-Member
CU03524,46-60,Male,Silver
CU03525,26-35,Female,Non-Member
CU03526,46-60,Male,Non-Member
CU03527,18-25,Male,Bronze
CU03528,60+,Male,Silver
CU03529,36-45,Male,Silver
CU03530,18-25,Male,Non-Member
CU03531,18-25,Male,Bronze
CU03532,18-25,Male,Bronze
CU03533,36-45,Female,Bronze
CU03534,46-60,Male,Silver
CU03535,46-60,Male,Silver
CU03536,18-25,Male,Non-Member
CU03537,60+,Female,Silver
CU03538,26-35,Female,Gold
CU03539,46-60,Male,Gold
CU03540,18-25,Male,Silver
CU03541,60+,Female,Gold
CU03542,26-35,Male,Bronze
CU03543,46-60,Female,Non-Member
CU03544,60+,Male,Gold
CU03545,46-60,Female,Bronze
CU03546,60+,Female,Non-Member
CU03547,46-60,Male,Bronze
CU03548,18-25,Female,Bronze
CU03549,46-60,Male,Bronze
CU03550,18-25,Female,Silver
CU03551,18-25,Female,Silver
CU03552,60+,Female,Non-Member
CU03553,46-60,Female,Gold
CU03554,26-35,Male,Bronze
CU03555,46-60,Female,Silver
CU03556,46-60,Male,Silver
CU03557,36-45,Male,Silver
CU03558,26-35,Female,Silver
CU03559,36-45,Male,Gold
CU03560,46-60,Female,Bronze
CU03561,18-25,Female,Non-Member
CU03562,36-45,Male,Silver
CU03563,18-25,Male,Bronze
CU03564,36-45,Female,Non-Member
CU03565,60+,Male,Gold
CU03566,26-35,Female,Bronze
CU03567,46-60,Male,Bronze
CU03568,60+,Male,Bronze
CU03569,60+,Male,Non-Member
CU03570,26-35,Female,Gold
CU03571,60+,Female,Silver
CU03572,36-45,Male,Gold
CU03573,60+,Female,Silver
CU03574,36-45,Male,Bronze
CU03575,46-60,Female,Silver
CU03576,60+,Male,Bronze
CU03577,36-45,Female,Gold
CU03578,26-35,Male,Bronze
CU03579,46-60,Male,Bronze
CU03580,18-25,Female,Gold
CU03581,60+,Female,Gold
CU03582,26-35,Male,Bronze
CU03583,36-45,Male,Non-Member
CU03584,26-35,Female,Non-Member
CU03585,26-35,Female,Silver
CU03586,60+,Female,Bronze
CU03587,60+,Male,Non-Member
CU03588,26-35,Female,Non-Member
CU03589,36-45,Female,Gold
CU03590,26-35,Male,Bronze
CU03591,26-35,Female,Non-Member
CU03592,18-25,Male,Gold
CU03593,46-60,Female,Non-Member
CU03594,36-45,Male,Silver
CU03595,46-60,Female,Bronze
CU03596,60+,Female,Non-Member
CU03597,18-25,Female,Gold
CU03598,36-45,Female,Bronze
CU03599,60+,Male,Silver
CU03600,36-45,Male,Non-Member
CU03601,46-60,Male,Non-Member
CU03602,36-45,Female,Non-Member
CU03603,60+,Male,Gold
CU03604,46-60,Female,Gold
CU03605,46-60,Male,Non-Member
CU03606,46-60,Male,Bronze
CU03607,46-60,Male,Silver
CU03608,18-25,Male,Non-Member
CU03609,46-60,Female,Non-Member
CU03610,18-25,Male,Non-Member
CU03611,60+,Male,Bronze
CU03612,18-25,Male,Silver
CU03613,36-45,Female,Bronze
CU03614,36-45,Male,Non-Member
CU03615,46-60,Female,Non-Member
CU03616,26-35,Male,Non-Member
CU03617,26-35,Female,Gold
CU03618,60+,Male,Bronze
CU03619,46-60,Male,Non-Member
CU03620,46-60,Female,Silver
CU03621,26-35,Female,Gold
CU03622,46-60,Male,Silver
CU03623,60+,Male,Gold
CU03624,46-60,Male,Bronze
CU03625,60+,Female,Bronze
CU03626,46-60,Male,Gold
CU03627,18-25,Male,Gold
CU03628,18-25,Male,Silver
CU03629,60+,Female,Bronze
CU03630,36-45,Female,Gold
CU03631,46-60,Female,Gold
CU03632,26-35,Female,Gold
CU03633,60+,Male,Non-Member
CU03634,18-25,Male,Bronze
CU03635,36-45,Female,Silver
CU03636,46-60,Female,Gold
CU03637,60+,Male,Silver
CU03638,60+,Male,Gold
CU03639,26-35,Female,Gold
CU03640,26-35,Female,Bronze
CU03641,36-45,Female,Gold
CU03642,60+,Female,Bronze
CU03643,46-60,Male,Non-Member
CU03644,46-60,Male,Non-Member
CU03645,18-25,Male,Silver
CU03646,36-45,Female,Silver
CU03647,46-60,Male,Bronze
CU03648,46-60,Female,Non-Member
CU03649,60+,Male,Bronze
CU03650,26-35,Female,Non-Member
CU03651,18-25,Male,Non-Member
CU03652,36-45,Female,Silver
CU03653,46-60,Female,Silver
CU03654,46-60,Male,Non-Member
CU03655,26-35,Female,Silver
CU03656,26-35,Male,Gold
CU03657,18-25,Male,Bronze
CU03658,26-35,Male,Bronze
CU03659,60+,Female,Silver
CU03660,26-35,Male,Silver
CU03661,46-60,Female,Gold
CU03662,36-45,Male,Bronze
CU03663,18-25,Male,Gold
CU03664,18-25,Female,Non-Member
CU03665,26-35,Male,Non-Member
CU03666,26-35,Female,Silver
CU03667,46-60,Male,Gold
CU03668,46-60,Female,Non-Member
CU03669,18-25,Female,Bronze
CU03670,36-45,Male,Silver
CU03671,60+,Male,Bronze
CU03672,36-45,Female,Non-Member
CU03673,26-35,Female,Gold
CU03674,46-60,Female,Bronze
CU03675,36-45,Female,Non-Member
CU03676,36-45,Male,Non-Member
CU03677,26-35,Female,Bronze
CU03678,46-60,Female,Non-Member
CU03679,18-25,Male,Non-Member
CU03680,26-35,Female,Bronze
CU03681,18-25,Male,Non-Member
CU03682,46-60,Male,Non-Member
CU03683,36-45,Male,Gold
CU03684,36-45,Male,Non-Member
CU03685,36-45,Male,Gold
CU03686,26-35,Male,Silver
CU03687,46-60,Female,Bronze
CU03688,60+,Male,Silver
CU03689,18-25,Male,Gold
CU03690,60+,Male,Silver
CU03691,36-45,Female,Bronze
CU03692,46-60,Female,Silver
CU03693,36-45,Female,Bronze
CU03694,60+,Female,Bronze
CU03695,46-60,Female,Silver
CU03696,46-60,Female,Non-Member
CU03697,36-45,Female,Non-Member
CU03698,46-60,Female,Silver
CU03699,26-35,Female,Non-Member
CU03700,60+,Female,Gold
CU03701,26-35,Male,Gold
CU03702,60+,Female,Gold
CU03703,46-60,Female,Bronze
CU03704,46-60,Female,Bronze
CU03705,26-35,Female,Gold
CU03706,18-25,Male,Silver
CU03707,36-45,Female,Silver
CU03708,18-25,Male,Silver
CU03709,36-45,Female,Silver
CU03710,18-25,Female,Bronze
CU03711,36-45,Male,Silver
CU03712,46-60,Female,Bronze
CU03713,18-25,Male,Silver
CU03714,18-25,Female,Gold
CU03715,26-35,Female,Gold
CU03716,26-35,Male,Bronze
CU03717,36-45,Male,Non-Member
CU03718,26-35,Male,Gold
CU03719,18-25,Male,Bronze
CU03720,46-60,Female,Silver
CU03721,46-60,Male,Bronze
CU03722,36-45,Male,Non-Member
CU03723,60+,Female,Non-Member
CU03724,46-60,Male,Non-Member
CU03725,18-25,Male,Non-Member
CU03726,46-60,Female,Silver
CU03727,60+,Male,Gold
CU03728,60+,Male,Non-Member
CU03729,36-45,Female,Non-Member
CU03730,18-25,Female,Silver
CU03731,60+,Male,Silver
CU03732,60+,Male,Non-Member
CU03733,26-35,Male,Non-Member
CU03734,36-45,Female,Gold
CU03735,46-60,Male,Gold
CU03736,46-60,Female,Non-Member
CU03737,60+,Female,Gold
CU03738,60+,Female,Non-Member
CU03739,60+,Male,Non-Member
CU03740,60+,Male,Gold
CU03741,36-45,Female,Silver
CU03742,18-25,Female,Bronze
CU03743,18-25,Female,Bronze
CU03744,18-25,Male,Bronze
CU03745,46-60,Male,Silver
CU03746,36-45,Male,Gold
CU03747,18-25,Female,Gold
CU03748,46-60,Female,Silver
CU03749,46-60,Female,Non-Member
CU03750,46-60,Male,Non-Member
CU03751,46-60,Female,Silver
CU03752,26-35,Male,Non-Member
CU03753,46-60,Female,Gold
CU03754,26-35,Male,Bronze
CU03755,60+,Male,Gold
CU03756,60+,Male,Bronze
CU03757,26-35,Female,Bronze
CU03758,18-25,Female,Bronze
CU03759,26-35,Male,Non-Member
CU03760,26-35,Female,Silver
CU03761,60+,Male,Bronze
CU03762,18-25,Female,Silver
CU03763,36-45,Male,Gold
CU03764,36-45,Male,Non-Member
CU03765,60+,Female,Silver
CU03766,26-35,Female,Non-Member
CU03767,18-25,Female,Silver
CU03768,18-25,Female,Non-Member
CU03769,36-45,Female,Silver
CU03770,36-45,Female,Non-Member
CU03771,18-25,Female,Bronze
CU03772,46-60,Male,Bronze
CU03773,18-25,Male,Silver
CU03774,46-60,Male,Gold
CU03775,60+,Female,Silver
CU03776,18-25,Female,Non-Member
CU03777,18-25,Male,Gold
CU03778,60+,Male,Non-Member
CU03779,60+,Male,Gold
CU03780,26-35,Male,Gold
CU03781,18-25,Male,Bronze
CU03782,26-35,Male,Gold
CU03783,36-45,Female,Silver
CU03784,46-60,Female,Silver
CU03785,36-45,Female,Silver
CU03786,60+,Male,Non-Member
CU03787,26-35,Male,Non-Member
CU03788,36-45,Male,Non-Member
CU03789,18-25,Female,Silver
CU03790,26-35,Male,Non-Member
CU03791,46-60,Female,Silver
CU03792,46-60,Female,Gold
CU03793,36-45,Female,Silver
CU03794,26-35,Female,Bronze
CU03795,60+,Male,Non-Member
CU03796,46-60,Male,Non-Member
CU03797,18-25,Female,Gold
CU03798,46-60,Female,Non-Member
CU03799,60+,Male,Gold
CU03800,60+,Male,Bronze
CU03801,18-25,Male,Non-Member
CU03802,36-45,Female,Non-Member
CU03803,26-35,Male,Gold
CU03804,46-60,Male,Silver
CU03805,60+,Female,Gold
CU03806,36-45,Female,Silver
CU03807,26-35,Female,Silver
CU03808,26-35,Male,Silver
CU03809,60+,Male,Gold
CU03810,60+,Male,Silver
CU03811,36-45,Male,Silver
CU03812,46-60,Female,Gold
CU03813,46-60,Male,Silver
CU03814,46-60,Male,Silver
CU03815,60+,Male,Non-Member
CU03816,46-60,Female,Bronze
CU03817,26-35,Male,Gold
CU03818,26-35,Female,Bronze
CU03819,60+,Female,Bronze
CU03820,26-35,Female,Bronze
CU03821,26-35,Female,Bronze
CU03822,36-45,Male,Silver
CU03823,60+,Female,Non-Member
CU03824,18-25,Male,Bronze
CU03825,46-60,Female,Gold
CU03826,18-25,Male,Gold
CU03827,36-45,Male,Silver
CU03828,26-35,Male,Silver
CU03829,36-45,Female,Gold
CU03830,18-25,Female,Gold
CU03831,60+,Female,Gold
CU03832,18-25,Male,Bronze
CU03833,36-45,Male,Non-Member
